name	regLocation	regCapital	industry	businessScope
北京科罗娜娱乐有限责任公司	北京市西城区西单北大街180号文化广场地下一层	248 万元	广播、电视、电影和影视录音制作业	棋牌；销售包装食品、百货；电影放映
浙江时代电影院线股份有限公司	杭州市西溪路511号	13000 万元人民币	广播、电视、电影和影视录音制作业	许可经营项目：电影发行、放映。  一般经营项目：电影设备及器材的销售、租赁，设计、制作、代理、发布国内各类广告。
内蒙古电影制片厂有限责任公司	内蒙古自治区呼和浩特市赛罕区新建东街27号	180万人民币元	广播、电视、电影和影视录音制作业	许可经营项目：摄制电影片，复制本单位影片，按规定发行国产影片及其复制品；专题、专栏、综艺、动画片、广播剧、电视剧等广播电视节目的制作、复制、发行和节目版权的交易、代理交易。 一般经营项目：音响设备、照明电器、服装、道具、房屋的出租；照片扩印服务；会议服务。 (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓
葵麦影视传媒（北京）有限公司	北京市朝阳区高碑店乡高碑店村四区26号楼7号	1000 万元 人民币	广播、电视、电影和影视录音制作业	制作，发行动画片、专题片、电视综艺，不得制作时政新闻及同类专题、专栏等广播电视节目（广播电视节目及电视剧制作许可证有效期至2017年02月25日）；组织文化艺术交流活动（不含演出）；企业策划；摄影、扩印服务；电脑动画设计；承办展览展示活动；会议服务；翻译服务；租赁照相器材、服装、道具；销售照相器材、机械设备、工艺品、文具用品、日用品、电子产品。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
慈溪时代电影大世界有限公司	慈溪市浒山街道新都汇75号、79号（新都汇商务中心）	100 万元人民币	广播、电视、电影和影视录音制作业	一般经营项目：电影放映；预包装食品兼散装食品，乳制品（不含婴幼儿配方乳粉）零售；冷热饮品供应；服装、鞋帽、百货、工艺品零售；广告设计、制作、代理、发布。
青岛西影影视有限公司	青岛市市南区延安一路100号	1000万元人民币	广播、电视、电影和影视录音制作业	为影视拍摄提供项目制作服务和拍摄过程的服务；影视拍摄器械租赁；剧目策划和市场咨询服务。(以上范围需经许可经营的,须凭许可证经营)*
霍尔果斯博纳影院投资有限公司	新疆伊犁州霍尔果斯口岸卡拉苏河欧陆经典小区8幢8231室	1000 万	广播、电视、电影和影视录音制作业	影院投资管理、组织文化艺术交流活动；承办展览展示；代理、发布广告。以下限分支机构经营：电影放映；销售定型包装食品。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
北京海上国际影城投资管理有限公司	北京市朝阳区工人体育场北路50号楼3层307号	200 万元	广播、电视、电影和影视录音制作业	投资管理；组织文化艺术交流活动（不含演出）；设计、制作、代理、发布广告；企业策划；市场调查；承办展览展示活动；礼仪服务；技术推广服务；数据处理；企业管理咨询；投资咨询。（依法须经批准的项目，经相关部门审批后方可开展经营活动）
华影星光影视文化浙江有限公司	浙江省永康市永拖路57号（浙江省四方集团公司幼儿园北面的老会堂B60）	1000 万元人民币	广播、电视、电影和影视录音制作业	一般经营项目：广播电视节目制作经营（具体经营项目详见《广播电视节目制作经营许可证》）；影视策划；影视机械设备、道具、影视器材租赁、销售；演员经纪；文化交流活动策划；影视文化项目开发；会务会展服务；设计、制作、发布国内广告业务（不含互联网广告）；旅游项目开发；计算机软件（不含电子出版物及地理信息开发）开发、销售；化妆品、服装销售
北京北广映画数码科技有限公司	北京市朝阳区定福庄东街1号30号楼102室	100 万元	广播、电视、电影和影视录音制作业	技术推广服务；组织文化艺术交流活动（不含演出）；承办展览展示；文艺创作；电脑图文设计。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
北京卢米埃时代电影院线有限公司	北京市朝阳区五里桥一街1号院9号楼4层A-4型研发中心	300 万元	广播、电视、电影和影视录音制作业	电影发行；技术推广服务；工程勘察设计；设计、制作、发布广告；销售电子产品、照相器材。
北京紫气东来影视策划有限责任公司	北京市海淀区知春路罗庄碧兴源B座1006室	20 万元	广播、电视、电影和影视录音制作业	影视策划，影视投资咨询，组织文化艺术交流活动，演员演技培训。法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。
四川紫荆影业有限公司	成都高新区紫荆北路2号	1574.45 万元人民币	广播、电视、电影和影视录音制作业	公共场所：影剧院（3F―4F）（凭电影放映经营许可证和卫生许可证在有效期内从事经营）；咖啡馆（3F）、茶座（3F）（凭卫生许可证在有效期内从事经营）；零售预包装食品兼散装食品，乳制品（不含婴幼儿配方乳粉）（凭食品流通许可证在有效期内从事经营）；房屋租赁；设计、代理、发布国内外各类广告（气球广告除外）；棋牌；汽车租赁(依法须经批准的项目，经相关部门批准后方可开展经营活动)。
赣州中影电影城有限公司	江西省赣州市章贡区长征大道与翠微路交叉路口（黄金广场南侧4楼）	660 万元	广播、电视、电影和影视录音制作业	电影放映（凭许可证经营）；乳制品（不含婴幼儿配方乳粉）、预包装食品兼散装食品零售（凭有效食品流通许可证经营）；广告发布及代理(依法须经批准的项目，经相关部门批准后方可开展经营活动)****
稼轩环球影业有限公司	北京市怀柔区北房镇小周各庄村62号	5000 万元	广播、电视、电影和影视录音制作业	制作，发行动画片、专题片、电视综艺，不得制作时政新闻及同类专题，专栏等广播电视节目（广播电视节目制作许可证有效期至2016年12月17日）；组织文化艺术交流活动（不含演出）；承办展览展示、会议服务；设计、制作、代理、发布广告；文艺创作；市场调查；礼仪服务；电脑动画设计；经济信息咨询；项目投资、投资管理、资产管理；技术推广服务。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
